學年度,設立別,學校類別,學校統計處代碼,學校名稱,日間/進修,學制班別,當學年度各學制總量內核定新生招生名額(A),當學年度各學制新生保留入學資格人數(B),當學年度各學制總量內新生招生核定名額之實際註冊人數(C),當學年度各學制境外(新生)學生實際註冊人數(D),當學年度各學制新生註冊率(%)E=〔(C+D)/(A-B+D)〕*100％,當學年度各學制招生特色說明
112,私立,技專校院,1062,僑光科技大學,日間,碩士班,30,0,31,0,100.00,"財務金融系碩士班的目標是培育具備職業道德、服務精神、規劃分析能力和專業證照的中高階財金專業人才，教學特色強調三師的共同指導，包括本系師資、業界專家和職務職能師，課程以實際應用為導向，並提供專業證照課程輔導，以提升學生的專業知識和就業能力，就業方向包括銀行業、證券暨期貨業、財富管理、公司理財、風險管理與保險、以及公司行政和會計等領域。企業管理系碩士班：課程強調管理專業之實務知識、國際視野與跨領域學習、解決管理問題之整合能力，並具有數位應用與創新能力，以期培養獨立思考之專業經理人。資訊科技系碩士班：(1)培育產業發展所需之高階資訊科技整合技術人才。(2)理論與實務並重,傳授學生職場專業所需關鍵技能,使學生具備研究與實務能力。畢業後就業領域含智慧製造業、AI與大數據等高科技公司。"
112,私立,技專校院,1062,僑光科技大學,在職,碩士班,44,0,44,0,100.00,企業管理系碩士在職專班：本研究所匯聚各界菁英，課程兼具全球化管理專業與實務運用，掌握產業趨勢，培養跨領域且具國際化創新能力之專業經理人，成為「具職場競爭力之中階與高階專業管理人才」。
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,日間,學士班(含四技),350,9,161,196,66.48,為培養務實致用的應用服務管理人才，本校積極與產業合作，全面推動學生專業實習，於教學品質落實技職教育特色。四技日間部設有三個學院：(一)科技創新學院：下設物聯網工程與應用學士學位學程、智慧機電工程與應用系；(二)人文管理學院：下設幼兒保育系、社會工作系；(三)休閒創意學院：下設觀光休閒管理系、餐旅經營系、時尚造型設計系。本校推動跨領域學分學程課程，推動一證多照，開設證照輔導課程及輔導考照措施，搭配證照獎學金，使學生畢業擁有大學文憑且擁有多張證照。另與知名優質企業產學合作，推動學生全面實習無縫接軌就業。本校社團活動多元，社團評鑑榮獲全國特優獎。自109學年度起推動「國際育達人」以拓展學生國際視野。學生繳交一份學費，可擁有二項以上專業，及三張以上高階證照，甚至可取得另一張日本或韓國學士文憑。另提供高額新生入學獎助學金，歡迎學子就讀。
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,進修,學士班(含四技),326,0,133,0,40.80,本校辦學特色為培養務實致用的應用服務管理人才，結合地方產業及學生兼顧課業及工作需求，特別設立四技進修部。於四技進修部開設資訊管理系、行銷與流通管理系、觀光休閒管理系、餐旅經營系、時尚造型設計系計共五系。本校與業界知名廠商合作，結合課程理論與實習，讓學生就學即就業，於就學期間除可學習專業知能與就業技能，更可提前培養工作場所能力。就讀本校進修部的優勢：(一)學費最優惠，減低就學負擔:學費相同國立科大，以實際修學分時數繳學分學雜費。(二)取得學士學位、提高自我身價:修滿主系規定學分，可取得學士學位文憑。(三)上課時間最彈性：配合學生時間規劃，四技進修部分成平日夜間班及夜間班，由學校引薦工作或自己找工作配合上課均可。本校四技進修部採全面單獨招生方式入學，讓學生畢業後同時具備「大學學歷」、「實務經驗」、「專業證照」等與職場實務有關條件，成為產業初中階管理服務人才。
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,進修,二年制大學(二技),602,0,489,0,81.23,本校為因應人才需求，進修部結合校內各院系所規劃在地化、證照化、多元化及彈性化的教育訓練課程，提供民眾在職進修機會，以提升學識及專業能力。為達成前述目的，本校二技進修部特別精選開設資訊管理系、行銷與流通管理系、幼兒保育系、社會工作系、觀光休閒管理系、時尚造型設計系。於課程上強調職業實務導向特色，提供不同領域具有管理與理論基礎之實務課程，以滿足學生的需求。本校二技進修部具有以下特色：(一)積極強化與社區合作關係。(二)協助社會人士或失學民眾取得學位、轉換職場、提昇技能、培養第二專長。(三)加強與企業、政府機關員工教育訓練及合作事項。(四)配合桃竹苗臺中區域發展，推動成為民眾無論在專業進修、證照取得等方面進修最佳管道。本校二技進修部全面單獨招生，歡迎(一)專科以上學校畢業或(二)高中職畢業且具有相關工作五年以上或(三)具同等學力資格之學生就讀。
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,日間,碩士班,90,6,39,0,46.43,本校統整資訊管理系、行銷與流通管理系及觀光休閒管理系三個碩士班之課程，整合政府政策與地方產業特色，以觀光休閒、文化創意及健康生活三大主軸規劃教學內涵，豐富產業與學術視野。此三大特色領域符合六大施政主軸之產業升級與創新經濟施政主軸。各系所根據自身優勢與地方產業需求之搭配制定出創新策略，特別在實務教學、產學合作，以及與產業發展的動態連結上規劃出具體可行之行動方案。本校並結合自身優勢與產業需求，在人才培育、產學研發、制度革新以及產學設施面向上逐步推展，建構在生活中注入科技元素、在科技中兼顧人文風情、在人文中連結地方產業之產業暨人才培育鏈之良好循環。同時規劃了經營管理講座、經營實務講座、國際企業發展、國際產業研究、產業經營發展與產業經營研究六大特色課程，藉以培育國際化產業創新管理碩士人才。
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,在職,碩士班,91,1,46,0,51.11,碩士在職專班依據各系設立宗旨設計專屬課程，強化中高階管理人才之教育，提供在職進修人士進修研究管道。分設資訊管理、行銷與流通管理、觀光休閒管理系碩士在職專班，修業1-4學年，畢業學分修滿、成績及格通過論文考試後，授予碩士學位。資訊管理系碩士在職專班的教育目標為發展創意設計及行動智慧，培育資訊生活之數位科技實務、具創新服務之專業經營管理人才、養成學生經營管理專業實務技能、培養學生創意開發之專業能力、提升學生就業能力，強化職場競爭能力，達到學生無縫進入職場目標。行銷與流通管理系碩士在職專班學習如何研究分析產品市場，以提供顧客符合其需求之商品或服務，並透過有效率之物流管理及時送到顧客手中，培育全方位行銷人才。觀光休閒管理系碩士在職專班培育觀光旅遊、旅運會展與休閒遊憩、咖啡餐飲之專業服務與經營管理人才，以所學結合實務，培育中高階管理人才。
112,私立,技專校院,1064,美和學校財團法人美和科技大學,進修,二專,57,0,54,0,94.74,因應在職進修之趨勢，提供鄰近地區高中職畢業之在職或待業人士，在健康事業管理、企業管理及運動與休閒管理等專業領域之進修與精進。
112,私立,技專校院,1064,美和學校財團法人美和科技大學,日間,五專,362,0,331,0,91.44,1.培育護理、美容（保健造型設計組、寵物美容設計組）、食品營養、觀光、餐旅管理及口腔衛生(111學年新設)等領域中級技術人才，理論與實務並重，除一般課程外，強調實習及實作演練，重視考取專業證照，安排職場實習，以利就業接軌。 2.五專前三年享有12年國教免學費方案，減輕家長經濟負擔，畢業後可直升本校二技，或直接就業並在職進修本校二技，或畢業三年後以同等學歷報考本校研究所碩士班。
112,私立,技專校院,1064,美和學校財團法人美和科技大學,日間,學士班(含四技),490,0,225,4,46.36,1.以「證照第一，就業優先」之技職教育理念，及適性、務實之教學內容，密切結合產業界之發展需求，培育出畢業即可與業界接軌的專技人才。 2.包含護理、健康事業管理、美容「保健造型設計組」及「寵物美容設計組」、生物科技、食品營養、資訊科技、企業管理、資訊管理、文化創意、運動與休閒管理、社會工作、餐旅管理及觀光等專業。 3.提供國內外高中職畢業之人士就讀，且針對本學制不同入學管道之新生，亦提供多樣且優渥之獎學金方案。 4.本校另設有原住民專班(社會工作系)、男子棒球隊及女子籃球隊(運動與休閒管理系)。
112,私立,技專校院,1064,美和學校財團法人美和科技大學,日間,二年制大學(二技),110,0,61,0,55.45,1.以「證照第一，就業優先」之技職教育理念，及適性、務實之教學內容，密切結合產業界之發展需求，培育出畢業即可與業界接軌的專技人才。 2.包含護理、健康事業管理、美容「保健造型設計組」及「寵物美容設計組」、生物科技、食品營養、資訊科技、企業管理、資訊管理、文化創意、運動與休閒管理、社會工作、餐旅管理及觀光等專業。 3.提供國內外高中職畢業之人士就讀，且針對本學制不同入學管道之新生，亦提供多樣且優渥之獎學金方案。 4.本校另設有原住民專班(社會工作系)、男子棒球隊及女子籃球隊(運動與休閒管理系)。
112,私立,技專校院,1064,美和學校財團法人美和科技大學,進修,學士班(含四技),100,0,72,0,72.00,因應在職進修之趨勢，提供鄰近地區高中職畢業之在職或待業人士，在護理、生物科技、食品營養、資訊科技、運動與休閒管理及社會工作等專業領域之進修與精進。
