學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期間退學人數-小計,學期間退學人數-因成績不佳或曠課時數過多,學期間退學人數-因操行成績,學期間退學人數-因志趣不合,學期間退學人數-因休學逾期未復學,學期間退學人數-因懷孕,學期間退學人數-因育嬰,學期間退學人數-因傷病,學期間退學人數-因工作需求,學期間退學人數-因經濟困難,學期間退學人數-因生涯規劃,學期間退學人數-其他(不含死亡)
108,2,公立,一般大學,0008,國立中央大學,博士班,女,289,10,2,0,1,3,0,0,0,1,0,1,0
108,2,公立,一般大學,0009,國立中山大學,學士班(日間),男,2919,41,19,0,3,5,0,0,0,3,0,7,3
108,2,公立,一般大學,0009,國立中山大學,碩士班(日間),男,1906,58,8,0,5,20,0,0,0,9,2,4,9
108,2,公立,一般大學,0009,國立中山大學,碩士在職專班,男,539,20,5,0,0,9,0,0,0,3,0,0,0
108,2,公立,一般大學,0009,國立中山大學,博士班,男,542,40,4,0,2,7,0,0,0,7,1,5,6
108,2,公立,一般大學,0009,國立中山大學,學士班(日間),女,1822,11,1,0,0,2,0,0,0,0,0,7,0
108,2,公立,一般大學,0009,國立中山大學,碩士班(日間),女,1069,37,3,0,2,10,0,0,0,5,0,5,11
108,2,公立,一般大學,0009,國立中山大學,碩士在職專班,女,529,16,1,0,0,5,0,0,0,1,0,0,2
108,2,公立,一般大學,0009,國立中山大學,博士班,女,237,20,6,0,0,2,0,0,1,0,1,1,5
108,2,公立,一般大學,0012,國立臺灣海洋大學,學士班(日間),男,4039,42,2,0,23,7,0,0,0,2,0,1,0
108,2,公立,一般大學,0012,國立臺灣海洋大學,學士班(進修),男,390,31,0,0,3,7,0,0,0,4,0,2,1
108,2,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),男,947,38,0,0,4,18,0,0,0,6,1,3,0
108,2,公立,一般大學,0012,國立臺灣海洋大學,碩士在職專班,男,353,18,0,0,2,7,0,0,0,1,0,0,0
108,2,公立,一般大學,0012,國立臺灣海洋大學,博士班,男,247,7,1,0,0,3,0,0,0,0,0,1,0
108,2,公立,一般大學,0012,國立臺灣海洋大學,學士班(日間),女,1811,15,1,0,9,0,0,0,0,0,1,0,0
108,2,公立,一般大學,0012,國立臺灣海洋大學,學士班(進修),女,227,13,0,0,4,5,0,0,0,0,0,0,0
108,2,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),女,515,9,0,0,1,2,0,0,0,1,0,2,0
108,2,公立,一般大學,0012,國立臺灣海洋大學,碩士在職專班,女,224,6,0,0,1,1,0,0,0,0,0,0,0
108,2,公立,一般大學,0012,國立臺灣海洋大學,博士班,女,85,3,1,0,0,0,0,0,1,0,0,0,0
108,2,公立,一般大學,0013,國立中正大學,學士班(日間),男,3504,37,15,0,14,3,0,0,0,0,0,0,2
108,2,公立,一般大學,0013,國立中正大學,碩士班(日間),男,1744,54,8,0,9,29,0,0,0,1,1,0,0
108,2,公立,一般大學,0013,國立中正大學,碩士在職專班,男,625,22,5,0,1,10,0,0,0,0,0,0,1
108,2,公立,一般大學,0013,國立中正大學,博士班,男,403,11,2,0,1,4,0,0,0,1,0,0,1
108,2,公立,一般大學,0013,國立中正大學,學士班(日間),女,2929,17,5,0,9,2,0,0,0,0,0,0,0
108,2,公立,一般大學,0013,國立中正大學,碩士班(日間),女,1052,27,5,0,2,14,0,0,0,3,0,1,1
108,2,公立,一般大學,0013,國立中正大學,碩士在職專班,女,744,18,1,0,0,10,0,0,1,1,0,0,1
108,2,公立,一般大學,0013,國立中正大學,博士班,女,204,8,5,0,0,0,0,0,0,0,0,0,0
108,2,公立,一般大學,0014,國立高雄師範大學,學士班(日間),男,1731,18,0,0,15,0,0,0,0,0,0,0,0
108,2,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),男,517,18,0,0,2,0,0,0,0,4,1,2,0
108,2,公立,一般大學,0014,國立高雄師範大學,碩士在職專班,男,449,6,1,0,0,0,0,0,0,0,0,4,0
108,2,公立,一般大學,0014,國立高雄師範大學,博士班,男,215,3,0,0,1,0,0,0,0,2,0,0,0
108,2,公立,一般大學,0014,國立高雄師範大學,學士班(日間),女,1793,21,0,0,14,1,0,0,0,3,0,1,0
108,2,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),女,868,20,0,0,3,0,0,0,0,7,1,1,0
108,2,公立,一般大學,0014,國立高雄師範大學,碩士在職專班,女,882,22,6,0,0,1,0,0,1,4,1,7,0
108,2,公立,一般大學,0014,國立高雄師範大學,博士班,女,235,4,0,0,0,0,0,0,0,1,0,2,0
108,2,公立,一般大學,0015,國立彰化師範大學,學士班(日間),男,2591,30,4,1,12,8,0,0,0,0,0,1,0
108,2,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),男,815,31,2,0,3,19,0,0,0,0,0,2,1
108,2,公立,一般大學,0015,國立彰化師範大學,碩士在職專班,男,565,11,3,0,0,6,0,0,0,0,0,0,0
108,2,公立,一般大學,0015,國立彰化師範大學,博士班,男,297,4,0,0,0,0,0,0,0,0,0,1,0
108,2,公立,一般大學,0015,國立彰化師範大學,學士班(日間),女,2338,21,1,0,11,4,0,0,0,0,0,3,0
108,2,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),女,785,18,1,0,0,9,0,0,0,2,0,1,0
108,2,公立,一般大學,0015,國立彰化師範大學,碩士在職專班,女,797,10,1,0,0,5,0,0,0,1,1,2,0
108,2,公立,一般大學,0015,國立彰化師範大學,博士班,女,197,5,0,0,1,2,0,0,0,2,0,0,0
108,2,公立,一般大學,0016,國立陽明大學,學士班(日間),男,1095,10,0,0,6,2,0,0,0,1,0,1,0
108,2,公立,一般大學,0016,國立陽明大學,碩士班(日間),男,532,17,1,0,4,5,0,0,0,2,0,0,0
108,2,公立,一般大學,0016,國立陽明大學,碩士在職專班,男,46,2,0,0,0,1,0,0,0,1,0,0,0
108,2,公立,一般大學,0016,國立陽明大學,博士班,男,516,10,3,0,1,2,0,0,0,1,0,0,1
108,2,公立,一般大學,0016,國立陽明大學,學士班(日間),女,909,4,0,0,3,1,0,0,0,0,0,0,0
108,2,公立,一般大學,0016,國立陽明大學,碩士班(日間),女,772,21,1,0,4,6,0,0,0,4,0,0,3
108,2,公立,一般大學,0016,國立陽明大學,碩士在職專班,女,104,2,1,0,0,0,0,0,0,0,0,0,0
108,2,公立,一般大學,0016,國立陽明大學,博士班,女,362,7,0,0,2,3,0,1,0,1,0,0,0
108,2,公立,一般大學,0017,國立臺北大學,學士班(日間),男,2629,28,15,0,3,7,0,0,0,1,1,0,0
108,2,公立,一般大學,0017,國立臺北大學,學士班(進修),男,766,26,7,0,5,9,0,0,0,3,0,1,0
108,2,公立,一般大學,0017,國立臺北大學,碩士班(日間),男,708,18,0,0,1,8,0,0,0,4,0,0,1
108,2,公立,一般大學,0017,國立臺北大學,碩士在職專班,男,268,8,0,0,0,1,0,0,0,5,0,0,0
108,2,公立,一般大學,0017,國立臺北大學,博士班,男,142,8,2,0,0,2,0,0,0,3,0,1,0
108,2,公立,一般大學,0017,國立臺北大學,學士班(日間),女,3190,21,2,0,11,2,0,0,1,1,0,3,0
108,2,公立,一般大學,0017,國立臺北大學,學士班(進修),女,1279,33,7,0,4,6,0,0,0,8,1,0,1
108,2,公立,一般大學,0017,國立臺北大學,碩士班(日間),女,646,7,0,0,0,0,0,0,0,2,0,1,1
108,2,公立,一般大學,0017,國立臺北大學,碩士在職專班,女,254,11,0,0,0,6,0,0,0,2,0,0,0
108,2,公立,一般大學,0017,國立臺北大學,博士班,女,72,2,1,0,0,0,0,0,0,0,0,0,0
108,2,公立,一般大學,0018,國立嘉義大學,學士班(日間),男,3787,58,10,0,28,13,0,0,1,5,0,0,0
108,2,公立,一般大學,0018,國立嘉義大學,學士班(進修),男,1249,42,5,0,4,18,0,0,0,3,0,0,1
108,2,公立,一般大學,0018,國立嘉義大學,碩士班(日間),男,624,39,4,0,5,13,0,0,0,7,0,0,2
108,2,公立,一般大學,0018,國立嘉義大學,碩士在職專班,男,338,21,1,0,0,9,0,0,0,5,0,0,0
108,2,公立,一般大學,0018,國立嘉義大學,博士班,男,117,7,0,0,1,4,0,0,1,0,0,0,0
108,2,公立,一般大學,0018,國立嘉義大學,學士班(日間),女,3708,58,1,0,37,12,0,0,1,2,1,0,0
108,2,公立,一般大學,0018,國立嘉義大學,學士班(進修),女,737,19,2,0,2,4,0,0,0,2,0,0,0
108,2,公立,一般大學,0018,國立嘉義大學,碩士班(日間),女,685,26,1,0,2,8,0,0,2,8,0,0,0
108,2,公立,一般大學,0018,國立嘉義大學,碩士在職專班,女,552,12,0,0,1,2,0,1,1,3,0,1,1
108,2,公立,一般大學,0018,國立嘉義大學,博士班,女,88,5,0,0,0,0,0,0,1,1,0,0,1
108,2,公立,一般大學,0019,國立高雄大學,學士班(日間),男,2526,32,11,0,10,6,0,0,0,1,0,1,0
108,2,公立,一般大學,0019,國立高雄大學,學士班(進修),男,110,5,0,0,0,2,0,0,0,0,0,0,0
108,2,公立,一般大學,0019,國立高雄大學,碩士班(日間),男,417,22,7,0,0,9,0,0,1,3,0,0,0
108,2,公立,一般大學,0019,國立高雄大學,碩士在職專班,男,299,25,2,0,0,15,0,0,1,3,0,0,0
108,2,公立,一般大學,0019,國立高雄大學,博士班,男,27,1,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,一般大學,0019,國立高雄大學,學士班(日間),女,1819,15,2,0,10,2,0,0,0,0,0,0,1
108,2,公立,一般大學,0019,國立高雄大學,學士班(進修),女,57,8,0,0,1,2,0,0,0,1,0,1,0
108,2,公立,一般大學,0019,國立高雄大學,碩士班(日間),女,218,5,2,0,0,2,0,0,0,0,0,1,0
108,2,公立,一般大學,0019,國立高雄大學,碩士在職專班,女,187,12,0,0,1,5,0,0,0,3,0,0,0
108,2,公立,一般大學,0019,國立高雄大學,博士班,女,3,0,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,一般大學,0020,國立東華大學,學士班(日間),男,3600,66,8,0,15,26,0,0,1,2,0,7,0
108,2,公立,一般大學,0020,國立東華大學,碩士班(日間),男,718,41,3,0,1,21,0,0,0,3,0,3,1
108,2,公立,一般大學,0020,國立東華大學,碩士在職專班,男,237,11,2,0,0,4,0,0,0,1,0,0,0
108,2,公立,一般大學,0020,國立東華大學,博士班,男,238,7,1,0,0,4,0,0,0,0,0,0,0
108,2,公立,一般大學,0020,國立東華大學,學士班(日間),女,3959,47,8,0,19,10,0,0,2,1,0,3,0
108,2,公立,一般大學,0020,國立東華大學,碩士班(日間),女,704,33,3,0,1,12,0,0,1,4,0,6,0
108,2,公立,一般大學,0020,國立東華大學,碩士在職專班,女,299,8,3,0,0,3,0,0,0,0,0,0,1
108,2,公立,一般大學,0020,國立東華大學,博士班,女,152,2,0,0,1,1,0,0,0,0,0,0,0
108,2,公立,一般大學,0021,國立暨南國際大學,學士班(日間),男,2037,44,7,0,4,4,0,0,0,0,0,28,0
108,2,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),男,411,14,4,0,0,5,0,0,0,0,0,1,0
108,2,公立,一般大學,0021,國立暨南國際大學,碩士在職專班,男,175,11,1,0,0,4,0,0,0,1,0,0,0
108,2,公立,一般大學,0021,國立暨南國際大學,博士班,男,170,9,2,0,0,4,0,0,0,0,0,1,0
108,2,公立,一般大學,0021,國立暨南國際大學,學士班(日間),女,2453,41,2,0,2,4,0,0,0,0,0,32,0
108,2,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),女,447,13,3,0,0,7,0,0,0,0,0,0,0
108,2,公立,一般大學,0021,國立暨南國際大學,碩士在職專班,女,249,6,0,0,0,1,0,0,0,0,0,1,0
108,2,公立,一般大學,0021,國立暨南國際大學,博士班,女,166,2,1,0,0,1,0,0,0,0,0,0,0
108,2,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),男,4033,29,11,0,2,7,0,0,0,1,0,4,0
108,2,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),男,2486,30,2,0,3,8,0,0,1,2,0,5,0
108,2,公立,技專校院,0022,國立臺灣科技大學,碩士在職專班,男,517,19,0,0,0,1,0,0,0,6,0,0,0
108,2,公立,技專校院,0022,國立臺灣科技大學,博士班,男,806,40,6,0,0,9,0,0,0,9,2,2,0
108,2,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),女,1773,15,4,0,2,4,0,0,0,0,0,1,1
108,2,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),女,1146,9,1,0,1,1,0,0,0,2,0,0,0
108,2,公立,技專校院,0022,國立臺灣科技大學,碩士在職專班,女,281,5,1,0,0,0,0,0,0,1,0,1,0
108,2,公立,技專校院,0022,國立臺灣科技大學,博士班,女,232,5,3,0,0,2,0,0,0,0,0,0,0
108,2,公立,技專校院,0023,國立雲林科技大學,學士班(日間),男,3857,39,9,0,9,13,0,0,0,1,0,3,0
108,2,公立,技專校院,0023,國立雲林科技大學,學士班(進修),男,52,1,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,技專校院,0023,國立雲林科技大學,碩士班(日間),男,1227,29,2,0,0,14,0,0,0,5,1,2,0
108,2,公立,技專校院,0023,國立雲林科技大學,碩士在職專班,男,412,16,0,0,1,4,0,1,0,3,0,0,0
108,2,公立,技專校院,0023,國立雲林科技大學,博士班,男,261,19,3,0,1,5,0,0,0,4,0,1,0
108,2,公立,技專校院,0023,國立雲林科技大學,學士班(日間),女,2647,15,5,0,4,3,0,0,0,2,0,1,0
108,2,公立,技專校院,0023,國立雲林科技大學,學士班(進修),女,74,1,0,0,1,0,0,0,0,0,0,0,0
108,2,公立,技專校院,0023,國立雲林科技大學,碩士班(日間),女,706,17,0,0,3,8,1,0,1,1,1,1,1
108,2,公立,技專校院,0023,國立雲林科技大學,碩士在職專班,女,334,18,0,0,2,7,0,0,0,2,1,3,0
108,2,公立,技專校院,0023,國立雲林科技大學,博士班,女,146,6,1,0,0,2,0,0,0,1,1,0,0
108,2,公立,技專校院,0024,國立屏東科技大學,學士班(日間),男,4114,74,26,0,19,15,0,0,2,2,0,2,0
108,2,公立,技專校院,0024,國立屏東科技大學,學士班(進修),男,852,38,14,0,10,6,0,0,0,2,0,2,0
108,2,公立,技專校院,0024,國立屏東科技大學,碩士班(日間),男,645,25,3,0,1,10,0,0,0,1,0,2,0
108,2,公立,技專校院,0024,國立屏東科技大學,碩士在職專班,男,210,15,3,0,2,7,0,0,1,0,0,0,0
108,2,公立,技專校院,0024,國立屏東科技大學,博士班,男,168,15,1,0,2,2,0,0,0,2,0,1,0
108,2,公立,技專校院,0024,國立屏東科技大學,學士班(日間),女,3614,33,1,0,17,5,0,0,3,1,0,2,0
108,2,公立,技專校院,0024,國立屏東科技大學,學士班(進修),女,593,15,0,0,3,7,0,0,0,0,0,0,0
108,2,公立,技專校院,0024,國立屏東科技大學,碩士班(日間),女,483,22,0,0,1,15,0,0,0,2,0,0,0
108,2,公立,技專校院,0024,國立屏東科技大學,碩士在職專班,女,93,2,0,0,0,1,0,0,0,0,0,0,0
108,2,公立,技專校院,0024,國立屏東科技大學,博士班,女,91,2,0,0,0,2,0,0,0,0,0,0,0
108,2,公立,技專校院,0025,國立臺北科技大學,五專,男,50,1,0,0,1,0,0,0,0,0,0,0,0
108,2,公立,技專校院,0025,國立臺北科技大學,學士班(日間),男,4293,54,23,0,4,13,0,0,0,1,2,1,0
108,2,公立,技專校院,0025,國立臺北科技大學,學士班(進修),男,1646,17,7,0,5,3,0,0,0,0,0,0,0
108,2,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),男,2144,44,9,0,5,18,0,0,0,1,4,0,0
108,2,公立,技專校院,0025,國立臺北科技大學,碩士在職專班,男,1067,39,9,0,0,16,0,0,0,3,0,0,0
108,2,公立,技專校院,0025,國立臺北科技大學,博士班,男,596,29,14,0,0,8,0,0,0,0,0,1,0
108,2,公立,技專校院,0025,國立臺北科技大學,五專,女,14,0,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,技專校院,0025,國立臺北科技大學,學士班(日間),女,1932,14,4,0,1,4,0,0,0,0,0,1,0
108,2,公立,技專校院,0025,國立臺北科技大學,學士班(進修),女,316,3,1,0,0,0,0,0,1,1,0,0,0
108,2,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),女,806,11,3,0,0,4,0,0,0,0,1,0,0
108,2,公立,技專校院,0025,國立臺北科技大學,碩士在職專班,女,436,9,0,0,0,4,0,0,0,0,0,0,0
108,2,公立,技專校院,0025,國立臺北科技大學,博士班,女,164,8,3,0,0,2,0,0,0,0,0,0,0
108,2,公立,一般大學,0028,國立臺北藝術大學,五專,男,27,0,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),男,670,9,1,0,1,7,0,0,0,0,0,0,0
108,2,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),男,354,18,2,0,0,9,0,0,0,2,0,0,0
108,2,公立,一般大學,0028,國立臺北藝術大學,碩士在職專班,男,58,3,0,0,0,3,0,0,0,0,0,0,0
108,2,公立,一般大學,0028,國立臺北藝術大學,博士班,男,36,0,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,一般大學,0028,國立臺北藝術大學,五專,女,47,0,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),女,1109,13,2,0,1,4,0,0,0,5,0,1,0
108,2,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),女,625,12,0,0,1,5,0,0,0,1,0,0,0
108,2,公立,一般大學,0028,國立臺北藝術大學,碩士在職專班,女,112,5,0,0,0,2,0,0,0,1,0,0,0
108,2,公立,一般大學,0028,國立臺北藝術大學,博士班,女,60,1,0,0,0,1,0,0,0,0,0,0,0
108,2,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),男,674,9,0,0,1,5,0,0,0,0,0,1,0
108,2,公立,一般大學,0029,國立臺灣藝術大學,學士班(進修),男,590,12,1,0,1,5,0,0,0,0,0,0,0
108,2,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),男,266,6,0,0,0,3,0,0,0,0,0,0,0
108,2,公立,一般大學,0029,國立臺灣藝術大學,碩士在職專班,男,150,5,0,0,0,3,0,0,0,0,0,0,0
108,2,公立,一般大學,0029,國立臺灣藝術大學,博士班,男,67,0,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),女,1728,5,0,0,2,2,0,0,0,0,0,0,0
108,2,公立,一般大學,0029,國立臺灣藝術大學,學士班(進修),女,1356,14,0,0,1,7,0,0,0,0,0,0,0
108,2,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),女,461,19,3,0,0,9,0,0,0,0,0,1,1
108,2,公立,一般大學,0029,國立臺灣藝術大學,碩士在職專班,女,235,4,0,0,0,3,0,0,0,0,0,0,0
108,2,公立,一般大學,0029,國立臺灣藝術大學,博士班,女,74,1,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,一般大學,0030,國立臺東大學,學士班(日間),男,1731,39,0,0,18,17,0,0,0,1,0,1,1
108,2,公立,一般大學,0030,國立臺東大學,學士班(進修),男,133,6,0,0,1,3,0,0,0,1,0,0,1
108,2,公立,一般大學,0030,國立臺東大學,碩士班(日間),男,144,6,0,0,0,5,0,0,0,1,0,0,0
108,2,公立,一般大學,0030,國立臺東大學,碩士在職專班,男,136,6,0,0,1,4,0,0,0,1,0,0,0
108,2,公立,一般大學,0030,國立臺東大學,博士班,男,19,1,1,0,0,0,0,0,0,0,0,0,0
108,2,公立,一般大學,0030,國立臺東大學,學士班(日間),女,1758,29,0,0,21,7,0,0,0,1,0,0,0
108,2,公立,一般大學,0030,國立臺東大學,學士班(進修),女,159,6,0,0,1,4,0,0,0,0,0,0,1
108,2,公立,一般大學,0030,國立臺東大學,碩士班(日間),女,199,8,0,0,0,4,0,0,0,1,1,0,0
108,2,公立,一般大學,0030,國立臺東大學,碩士在職專班,女,413,7,0,0,0,6,0,0,0,0,0,0,0
108,2,公立,一般大學,0030,國立臺東大學,博士班,女,30,0,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,一般大學,0031,國立宜蘭大學,學士班(日間),男,2791,69,21,0,26,13,0,0,0,1,0,2,0
108,2,公立,一般大學,0031,國立宜蘭大學,學士班(進修),男,252,10,1,0,1,6,0,0,0,0,0,0,0
108,2,公立,一般大學,0031,國立宜蘭大學,碩士班(日間),男,295,12,0,0,1,8,0,0,0,0,0,1,0
108,2,公立,一般大學,0031,國立宜蘭大學,碩士在職專班,男,154,12,0,0,0,8,0,0,0,0,0,0,0
108,2,公立,一般大學,0031,國立宜蘭大學,博士班,男,5,2,0,0,0,2,0,0,0,0,0,0,0
108,2,公立,一般大學,0031,國立宜蘭大學,學士班(日間),女,1565,28,3,0,15,6,0,0,0,0,0,3,0
108,2,公立,一般大學,0031,國立宜蘭大學,學士班(進修),女,132,2,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,一般大學,0031,國立宜蘭大學,碩士班(日間),女,159,7,0,0,1,2,0,0,0,2,0,2,0
108,2,公立,一般大學,0031,國立宜蘭大學,碩士在職專班,女,63,2,0,0,0,1,0,0,0,0,0,0,0
108,2,公立,一般大學,0031,國立宜蘭大學,博士班,女,3,1,0,0,0,1,0,0,0,0,0,0,0
108,2,公立,一般大學,0032,國立聯合大學,學士班(日間),男,4020,79,29,1,27,16,0,0,0,0,0,1,0
108,2,公立,一般大學,0032,國立聯合大學,學士班(進修),男,790,47,9,0,7,10,0,0,0,1,0,3,0
108,2,公立,一般大學,0032,國立聯合大學,碩士班(日間),男,330,15,5,0,1,6,0,0,0,0,0,2,0
108,2,公立,一般大學,0032,國立聯合大學,碩士在職專班,男,8,0,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,一般大學,0032,國立聯合大學,博士班,男,14,1,0,0,0,0,0,0,0,0,0,1,0
108,2,公立,一般大學,0032,國立聯合大學,學士班(日間),女,1861,26,1,0,17,6,0,0,0,0,0,0,0
108,2,公立,一般大學,0032,國立聯合大學,學士班(進修),女,428,13,3,0,5,1,0,0,0,0,0,0,0
108,2,公立,一般大學,0032,國立聯合大學,碩士班(日間),女,123,3,0,0,0,2,0,0,0,0,0,0,0
108,2,公立,一般大學,0032,國立聯合大學,碩士在職專班,女,14,1,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,技專校院,0033,國立虎尾科技大學,二專(日間),男,28,0,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,技專校院,0033,國立虎尾科技大學,五專,男,79,0,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,技專校院,0033,國立虎尾科技大學,學士班(日間),男,5691,70,30,0,16,18,0,0,0,0,1,3,1
108,2,公立,技專校院,0033,國立虎尾科技大學,學士班(進修),男,1668,73,15,0,19,18,0,0,0,9,0,0,0
108,2,公立,技專校院,0033,國立虎尾科技大學,碩士班(日間),男,693,11,1,0,1,7,0,0,0,1,0,0,0
108,2,公立,技專校院,0033,國立虎尾科技大學,碩士在職專班,男,125,6,1,0,0,3,0,0,0,0,0,0,0
108,2,公立,技專校院,0033,國立虎尾科技大學,博士班,男,33,1,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,技專校院,0033,國立虎尾科技大學,二專(日間),女,2,0,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,技專校院,0033,國立虎尾科技大學,五專,女,12,0,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,技專校院,0033,國立虎尾科技大學,學士班(日間),女,1737,7,0,0,3,3,0,0,0,0,0,0,0
108,2,公立,技專校院,0033,國立虎尾科技大學,學士班(進修),女,454,12,2,0,1,4,0,0,0,4,0,0,0
108,2,公立,技專校院,0033,國立虎尾科技大學,碩士班(日間),女,166,1,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,技專校院,0033,國立虎尾科技大學,碩士在職專班,女,57,0,0,0,0,0,0,0,0,0,0,0,0
108,2,公立,技專校院,0033,國立虎尾科技大學,博士班,女,4,0,0,0,0,0,0,0,0,0,0,0,0
