學年度,設立別,學校類別,學校統計處代碼,學校名稱,日間/進修,學制班別,當學年度各學制總量內核定新生招生名額(A),當學年度各學制新生保留入學資格人數(B),當學年度各學制總量內新生招生核定名額之實際註冊人數(C),當學年度各學制境外(新生)學生實際註冊人數(D),當學年度各學制新生註冊率(%)E=〔(C+D)/(A-B+D)〕*100％,當學年度各學制招生特色說明
113,私立,技專校院,1061,中華學校財團法人中華科技大學,進修,二年制大學(二技),322,0,277,0,86.02,"本校工程學院設有機械工程系、電機與資訊工程系、建築系；健康科技暨管理學院設有企業資訊與管理系、行銷與流通管理系、生物科技系等6系（本校獨招）。二技進修部以畢業後在職場工作,提升自我專業技術競爭力之專業技術人員為主,本校提升學生在職場專業技術能力為目標,培育學生創新、創意、創業能力,並加強問題分析與解決能力。整合各院師資、課程、實驗室,藉以培養兼具理論素養及實用技能之人才。本校鄰近南港科學園區、內湖科學園區、汐止科學園區,提供以進入職場之專科畢業生或具同等學歷高中職畢業生在職進修,輔導學生參與職場實習及精進學生專業能力,上課時間主要為學期間週六、週日。"
113,私立,技專校院,1061,中華學校財團法人中華科技大學,在職,碩士班,43,0,39,0,90.70,"工程學院設有機械工程系機電光碩士在職專班、建築系土木防災與管理碩士在職專班、建築系碩士在職專班；健康科技暨管理學院設有生物科技系健康科技碩士在職專班；航空學院設有航空機械系飛機系統工程碩士在職專班、航空服務管理系航空運輸碩士在職專班等6所碩士在職專班。碩士在職專班以在職場工作,提升自我專業技術競爭力之專業技術人員為主,提升學生在職場專業技術能力為目標,培育學生創新、創意、創業及分析與解決問題能力。整合各院師資、課程、實驗室,藉以培養兼具理論素養及實用技能之人才。工程學院特色為機電整合、光電半導體材料、精密機械、綠色能源、土木防災監測系統、綠建築、健康環境空間創意設計。健康科技暨管理學院特色為天然物中草藥生技、機能性食品、抗衰老食品及化妝品生技等研發。航空學院特色為飛機維修、航空零組件製造、航空安全技術管理、航空運輸管理、無人飛機等。航空學院自113學年度起,新生一律在臺北校區上課。"
113,私立,技專校院,1062,僑光科技大學,日間,學士班(含四技),1177,1,978,179,85.39,"財金、企管、國貿、行銷、財法5系：1.建置AI數位新零售商業服務系統,開設跨域整合課程。2. 結合智慧零售、數位金融、數位行銷及大數據分析等領域,推動數位新零售特色。3.結合AI智慧零售商業服務中心及金融教育中心,開發AI跨科際生產力、AI數位新零售實務課程。觀光、餐管、旅展、應外4系：1.國際比賽級餐飲教室、咖啡、日料、實習旅館、模擬機艙等專業教室,私校全國第一。2.開辦免稅商店產業學院、旅行社模組專業課程,培育優秀業界人才。3.全國技能競賽中區唯一競賽場地。4.中部唯一旅館與會展管理系,提供數位策展課程。多遊、機械、創設、資科4系：1.領先全國大學成立5G專網元宇宙實驗室。2.國際大獎肯定,獲科技部研究創作獎、AI鬥智應用百萬金獎、紅點設計及匹茲堡大獎。3.投入1億 2,900萬,打造全國第一電競遊戲基地與機器人教育中心。4.就業導向課程結合全學年校外實習,升學就業有保障。"
113,私立,技專校院,1062,僑光科技大學,日間,碩士班,43,0,42,0,97.67,"財務金融系碩士班的目標是培育具備規劃AI分析能力和專業證照的中高階財金專業人才,教學特色強調三師的共同指導,包括本系師資、業界專家和職務職能師,課程以實際應用為導向,並提供專業證照課程輔導,以提升學生的專業知識和就業能力,就業方向包括銀行業、證券暨期貨業、財富管理、公司理財、風險管理與保險、以及公司行政和會計等領域高階人才。企業管理系碩士班：課程強調管理專業之實務知識、國際視野與跨領域學習、解決管理問題之整合能力,並具有數位應用與創新能力,以期培養獨立思考之專業經理人。資訊科技系碩士班：(1)培育產業發展所需之高階資訊科技整合技術人才。(2)理論與實務並重,傳授學生職場專業所需關鍵技能,使學生具備研究與實務能力。畢業後就業領域含智慧製造業、AI與大數據等高科技公司。"
113,私立,技專校院,1062,僑光科技大學,進修,學士班(含四技),980,0,803,0,81.94,"財金、企管、國貿、行銷、財法5系：1.建置AI數位新零售商業服務系統,開設跨域整合課程。2. 結合智慧零售、數位金融、數位行銷及大數據分析等領域,推動數位新零售特色。3.結合AI智慧零售商業服務中心及金融教育中心,開發AI跨科際生產力、AI數位新零售實務課程。觀光、餐管、旅展、應外4系：1.國際比賽級餐飲教室、咖啡、日料、實習旅館、模擬機艙等專業教室,私校全國第一。2.開辦免稅商店產業學院、旅行社模組專業課程,培育優秀業界人才。3.全國技能競賽中區唯一競賽場地。4.中部唯一旅館與會展管理系,提供數位策展課程。多遊、機械、創設、資科4系：1. 領先全國大學成立5G專網元宇宙實驗室。2. 全國第一電競遊戲菁英培訓基地,師資專業、教學設備優良。3. 課程與AI、大數據、電競遊戲、產品設計、文化科技以及智慧製造等熱門領域結合,升學就業有保障。"
113,私立,技專校院,1062,僑光科技大學,在職,碩士班,56,0,56,0,100.00,"企業管理系碩士在職專班：本研究所匯聚各界菁英,課程兼具全球化管理專業與實務運用,掌握產業趨勢,培養跨領域且具國際化創新能力之專業經理人,成為「具職場競爭力之中階與高階專業管理人才」。"
113,私立,技專校院,1063,廣亞學校財團法人育達科技大學,日間,學士班(含四技),281,7,142,425,81.12,"為培養務實致用的應用服務管理人才,本校積極與產業合作,全面推動學生專業實習,於教學品質落實技職教育特色。四技日間部設有三個學院：(一)科技創新學院：下設物聯網工程與應用學士學位學程、智慧機電工程與應用系；(二)人文管理學院：下設幼兒保育系、社會工作系；(三)休閒創意學院：下設觀光休閒管理系、餐旅經營系、時尚造型設計系。本校推動跨領域學分學程課程,推動一證多照,開設證照輔導課程及輔導考照措施,搭配證照獎學金,使學生畢業擁有大學文憑且擁有多張證照。另與知名優質企業產學合作,推動學生全面實習無縫接軌就業。本校社團活動多元,社團評鑑榮獲全國特優獎。具多年推動「國際育達人」經驗以拓展學生國際視野。學生繳交一份學費,可擁有二項以上專業,及三張以上高階證照,甚至可取得另一張日本或韓國學士文憑。另提供高額新生入學獎助學金,歡迎學子就讀。"
113,私立,技專校院,1063,廣亞學校財團法人育達科技大學,日間,碩士班,90,2,46,1,52.81,"本校統整資訊管理系、觀光休閒管理系二個碩士班之課程,整合政府政策與地方產業特色,以資訊管理、觀光休閒二大主軸規劃教學內涵,豐富產業與學術視野,各系所根據自身優勢與地方產業需求之搭配制定出創新策略,特別在實務教學、產學合作,以及與產業發展的動態連結上規劃出具體可行之行動方案。本校並結合自身優勢與產業需求,在人才培育、產學研發、制度革新以及產學設施面向上逐步推展,建構在生活中注入科技元素、在科技中兼顧人文風情、在人文中連結地方產業之產業暨人才培育鏈之良好循環,藉以培育國際化產業創新管理碩士人才。"
113,私立,技專校院,1063,廣亞學校財團法人育達科技大學,進修,學士班(含四技),256,1,156,0,61.18,"本校辦學特色為培養務實致用的應用服務管理人才,結合地方產業及學生兼顧課業及工作需求,特別設立四技進修部。於四技進修部開設資訊管理系、觀光休閒管理系、餐旅經營系、時尚造型設計系計共五系。本校與業界知名廠商合作,結合課程理論與實習,讓學生就學即就業,於就學期間除可學習專業知能與就業技能,更可提前培養工作場所能力。就讀本校進修部的優勢：(一)學費最優惠,減低就學負擔:學費相同國立科大,以實際修學分時數繳學分學雜費。(二)取得學士學位、提高自我身價:修滿主系規定學分,可取得學士學位文憑。(三)上課時間最彈性：配合學生時間規劃,四技進修部分成平日夜間班及夜間班,由學校引薦工作或自己找工作配合上課均可。本校四技進修部採全面單獨招生方式入學,讓學生畢業後同時具備「大學學歷」、「實務經驗」、「專業證照」等與職場實務有關條件,成為產業初中階管理服務人才。"
113,私立,技專校院,1063,廣亞學校財團法人育達科技大學,進修,二年制大學(二技),576,1,475,0,82.61,"本校為因應人才需求,進修部結合校內各院系所規劃在地化、證照化、多元化及彈性化的教育訓練課程,提供民眾在職進修機會,以提升學識及專業能力。為達成前述目的,本校二技進修部特別精選開設資訊管理系、幼兒保育系、社會工作系、觀光休閒管理系、時尚造型設計系。於課程上強調職業實務導向特色,提供不同領域具有管理與理論基礎之實務課程,以滿足學生的需求。本校二技進修部具有以下特色：(一)積極強化與社區合作關係。(二)協助社會人士或失學民眾取得學位、轉換職場、提昇技能、培養第二專長。(三)加強與企業、政府機關員工教育訓練及合作事項。(四)配合桃竹苗臺中區域發展,推動成為民眾無論在專業進修、證照取得等方面進修最佳管道。本校二技進修部全面單獨招生,歡迎(一)專科以上學校畢業或(二)高中職畢業且具有相關工作五年以上或(三)具同等學力資格之學生就讀。"
