學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),僑生小計,僑生男,僑生女,港澳生小計,港澳生男,港澳生女,僑生及港澳生數之在學比率(%)
112,公立,一般大學,0003,國立臺灣大學,05124155,生物資訊學國際研究生博士學位學程,博士班,1,1,0,0,0,0,20.00
112,公立,一般大學,0003,國立臺灣大學,05321053,氣候變遷與永續發展國際博士學位學程,博士班,0,0,0,1,1,0,5.00
112,公立,一般大學,0003,國立臺灣大學,05332058,天文物理研究所,博士班,0,0,0,1,1,0,12.50
112,公立,一般大學,0003,國立臺灣大學,06131063,資訊網路與多媒體研究所,博士班,1,1,0,0,0,0,2.27
112,公立,一般大學,0003,國立臺灣大學,08311103,漁業科學研究所,博士班,3,2,1,0,0,0,12.50
112,公立,一般大學,0003,國立臺灣大學,09121048,微生物學研究所,博士班,1,0,1,0,0,0,6.25
112,公立,一般大學,0003,國立臺灣大學,09121109,分子醫學研究所,博士班,0,0,0,1,1,0,6.67
112,公立,一般大學,0003,國立臺灣大學,09121118,腫瘤醫學研究所,博士班,1,0,1,0,0,0,5.88
112,公立,一般大學,0003,國立臺灣大學,09161129,藥學系,博士班,1,1,0,0,0,0,5.26
112,公立,一般大學,0003,國立臺灣大學,09231144,社會工作學系,博士班,0,0,0,1,0,1,4.35
112,公立,一般大學,0003,國立臺灣大學,02151002,音樂學研究所,碩士班(日間),0,0,0,2,0,2,9.52
112,公立,一般大學,0003,國立臺灣大學,02191004,藝術史研究所,碩士班(日間),0,0,0,2,1,1,5.00
112,公立,一般大學,0003,國立臺灣大學,02222013,人類學系,碩士班(日間),1,1,0,1,0,1,5.13
112,公立,一般大學,0003,國立臺灣大學,02311007,外國語文學系,碩士班(日間),1,0,1,3,1,2,5.97
112,公立,一般大學,0003,國立臺灣大學,02321005,臺灣文學研究所,碩士班(日間),0,0,0,5,2,3,11.11
112,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系,碩士班(日間),1,1,0,5,2,3,7.32
112,公立,一般大學,0003,國立臺灣大學,02399011,語言學研究所,碩士班(日間),2,0,2,0,0,0,5.71
112,公立,一般大學,0003,國立臺灣大學,03121016,政治學系,碩士班(日間),5,4,1,6,4,2,8.80
112,公立,一般大學,0003,國立臺灣大學,03131019,心理學系,碩士班(日間),3,1,2,0,0,0,2.61
112,公立,一般大學,0003,國立臺灣大學,03222025,圖書資訊學系,碩士班(日間),1,0,1,4,1,3,6.85
112,公立,一般大學,0003,國立臺灣大學,04111027,會計學系,碩士班(日間),2,2,0,0,0,0,2.06
112,公立,一般大學,0003,國立臺灣大學,04131026,商學研究所,碩士班(日間),3,1,2,1,0,1,2.99
112,公立,一般大學,0003,國立臺灣大學,04131031,國際企業學系,碩士班(日間),7,3,4,1,1,0,5.56
112,公立,一般大學,0003,國立臺灣大學,06131081,生醫電子與資訊學研究所,博士班,1,1,0,1,1,0,2.82
112,公立,一般大學,0003,國立臺灣大學,07111076,化學工程學系,博士班,2,2,0,0,0,0,2.35
112,公立,一般大學,0003,國立臺灣大學,07111165,永續化學科技國際研究生博士學位學程,博士班,1,0,1,0,0,0,5.56
112,公立,一般大學,0003,國立臺灣大學,07141068,電信工程學研究所,博士班,0,0,0,2,2,0,2.67
112,公立,一般大學,0003,國立臺灣大學,07151161,生物機電工程學系,博士班,2,1,1,0,0,0,6.67
112,公立,一般大學,0003,國立臺灣大學,08191100,農業化學系,博士班,1,0,1,0,0,0,3.85
112,公立,一般大學,0003,國立臺灣大學,08411104,獸醫學系,博士班,1,0,1,1,0,1,8.33
112,公立,一般大學,0003,國立臺灣大學,09121114,解剖學暨細胞生物學研究所,博士班,1,1,0,0,0,0,4.76
112,公立,一般大學,0003,國立臺灣大學,09121119,轉譯醫學博士學位學程,博士班,0,0,0,1,1,0,20.00
112,公立,一般大學,0003,國立臺灣大學,09121130,藥理學研究所,博士班,0,0,0,1,1,0,3.57
112,公立,一般大學,0003,國立臺灣大學,09141136,醫學檢驗暨生物技術學系,博士班,1,0,1,0,0,0,6.25
112,公立,一般大學,0003,國立臺灣大學,09191127,健康政策與管理研究所,博士班,1,0,1,0,0,0,1.69
112,公立,一般大學,0003,國立臺灣大學,09191162,環境與職業健康科學研究所,博士班,1,0,1,0,0,0,2.44
112,公立,一般大學,0003,國立臺灣大學,01131001,華語教學碩士學位學程,碩士班(日間),5,1,4,2,0,2,12.96
112,公立,一般大學,0003,國立臺灣大學,04134022,公共事務研究所,碩士班(日間),1,1,0,0,0,0,2.17
112,公立,一般大學,0003,國立臺灣大學,04212036,科際整合法律學研究所,碩士班(日間),0,0,0,3,1,2,1.88
112,公立,一般大學,0003,國立臺灣大學,05111038,生命科學系,碩士班(日間),3,0,3,1,1,0,4.88
112,公立,一般大學,0003,國立臺灣大學,05121045,生化科學研究所,碩士班(日間),1,0,1,1,0,1,3.92
112,公立,一般大學,0003,國立臺灣大學,05123050,生物化學暨分子生物學研究所,碩士班(日間),1,0,1,0,0,0,1.64
112,公立,一般大學,0003,國立臺灣大學,05212043,生態學與演化生物學研究所,碩士班(日間),0,0,0,3,1,2,5.17
112,公立,一般大學,0003,國立臺灣大學,05321052,地質科學系,碩士班(日間),3,2,1,2,2,0,6.94
112,公立,一般大學,0003,國立臺灣大學,05321053,氣候變遷與永續發展國際碩士學位學程,碩士班(日間),0,0,0,2,1,1,5.41
112,公立,一般大學,0003,國立臺灣大學,05322056,大氣科學系,碩士班(日間),1,0,1,1,0,1,5.13
112,公立,一般大學,0003,國立臺灣大學,05323057,海洋研究所,碩士班(日間),1,0,1,1,1,0,2.38
112,公立,一般大學,0003,國立臺灣大學,05499061,應用數學科學研究所,碩士班(日間),0,0,0,1,1,0,4.76
112,公立,一般大學,0003,國立臺灣大學,06131062,資訊管理學系,碩士班(日間),3,3,0,0,0,0,2.14
112,公立,一般大學,0003,國立臺灣大學,06131067,資訊工程學系,碩士班(日間),6,4,2,6,5,1,3.13
112,公立,一般大學,0003,國立臺灣大學,06131158,資料科學碩士學位學程,碩士班(日間),0,0,0,1,1,0,2.38
112,公立,一般大學,0003,國立臺灣大學,07121080,環境工程學研究所,碩士班(日間),1,1,0,3,1,2,3.03
112,公立,一般大學,0003,國立臺灣大學,07151069,機械工程學系,碩士班(日間),6,6,0,2,2,0,1.57
112,公立,一般大學,0003,國立臺灣大學,07151082,工程科學及海洋工程學系,碩士班(日間),0,0,0,1,1,0,0.45
112,公立,一般大學,0003,國立臺灣大學,07211099,食品科技研究所,碩士班(日間),3,2,1,1,0,1,4.35
112,公立,一般大學,0003,國立臺灣大學,07321074,土木工程學系,碩士班(日間),13,11,2,3,2,1,3.86
112,公立,一般大學,0003,國立臺灣大學,07321075,生物環境系統工程學系,碩士班(日間),0,0,0,1,0,1,1.41
112,公立,一般大學,0003,國立臺灣大學,02152003,戲劇學系,碩士班(日間),1,1,0,1,0,1,6.67
112,公立,一般大學,0003,國立臺灣大學,02221012,歷史學系,碩士班(日間),4,2,2,4,2,2,11.27
112,公立,一般大學,0003,國立臺灣大學,02231014,哲學系,碩士班(日間),0,0,0,3,3,0,6.00
112,公立,一般大學,0003,國立臺灣大學,02312010,翻譯碩士學位學程,碩士班(日間),0,0,0,2,1,1,3.28
112,公立,一般大學,0003,國立臺灣大學,03141018,社會學系,碩士班(日間),0,0,0,4,1,3,9.09
112,公立,一般大學,0003,國立臺灣大學,03142021,地理環境資源學系,碩士班(日間),2,0,2,4,3,1,9.23
112,公立,一般大學,0003,國立臺灣大學,03191023,國家發展研究所,碩士班(日間),4,1,3,3,2,1,3.80
112,公立,一般大學,0003,國立臺灣大學,03212024,新聞研究所,碩士班(日間),1,0,1,3,2,1,4.35
112,公立,一般大學,0003,國立臺灣大學,04121032,財務金融學系,碩士班(日間),6,3,3,0,0,0,4.08
112,公立,一般大學,0003,國立臺灣大學,04131028,管理學院企業管理碩士專班,碩士班(日間),4,2,2,6,4,2,5.43
112,公立,一般大學,0003,國立臺灣大學,04211035,法律學系,碩士班(日間),5,3,2,4,3,1,1.90
112,公立,一般大學,0003,國立臺灣大學,05111040,植物科學研究所,碩士班(日間),1,1,0,1,0,1,3.17
112,公立,一般大學,0003,國立臺灣大學,05111041,昆蟲學系,碩士班(日間),0,0,0,1,1,0,2.56
112,公立,一般大學,0003,國立臺灣大學,05121046,分子與細胞生物學研究所,碩士班(日間),0,0,0,1,1,0,1.92
112,公立,一般大學,0003,國立臺灣大學,05121047,基因體與系統生物學學位學程,碩士班(日間),0,0,0,1,0,1,5.88
112,公立,一般大學,0003,國立臺灣大學,05121151,生化科技學系,碩士班(日間),2,2,0,0,0,0,1.82
112,公立,一般大學,0003,國立臺灣大學,05199167,生物多樣性國際碩士學位學程,碩士班(日間),2,1,1,0,0,0,14.29
112,公立,一般大學,0003,國立臺灣大學,05311051,化學系,碩士班(日間),1,0,1,4,4,0,1.69
112,公立,一般大學,0003,國立臺灣大學,05331054,物理學系,碩士班(日間),2,2,0,2,2,0,1.95
112,公立,一般大學,0003,國立臺灣大學,05332058,天文物理研究所,碩士班(日間),2,2,0,0,0,0,14.29
112,公立,一般大學,0003,國立臺灣大學,06131063,資訊網路與多媒體研究所,碩士班(日間),4,2,2,2,1,1,4.48
112,公立,一般大學,0003,國立臺灣大學,06131081,生醫電子與資訊學研究所,碩士班(日間),1,1,0,3,2,1,2.63
112,公立,一般大學,0003,國立臺灣大學,07111076,化學工程學系,碩士班(日間),5,2,3,0,0,0,1.86
112,公立,一般大學,0003,國立臺灣大學,08121091,園藝暨景觀學系,碩士班(日間),4,2,2,2,1,1,4.65
112,公立,一般大學,0003,國立臺灣大學,08193096,農業經濟學系,碩士班(日間),2,2,0,1,1,0,3.23
112,公立,一般大學,0003,國立臺灣大學,08193098,生物產業傳播暨發展學系,碩士班(日間),1,1,0,1,1,0,6.06
112,公立,一般大學,0003,國立臺灣大學,08311103,漁業科學研究所,碩士班(日間),2,1,1,1,0,1,6.98
112,公立,一般大學,0003,國立臺灣大學,09121048,微生物學研究所,碩士班(日間),2,1,1,0,0,0,2.82
112,公立,一般大學,0003,國立臺灣大學,09121112,病理學研究所,碩士班(日間),1,0,1,0,0,0,9.09
112,公立,一般大學,0003,國立臺灣大學,09121120,基因體暨蛋白體醫學研究所,碩士班(日間),1,1,0,1,1,0,9.52
112,公立,一般大學,0003,國立臺灣大學,09121130,藥理學研究所,碩士班(日間),3,2,1,0,0,0,7.32
112,公立,一般大學,0003,國立臺灣大學,09152133,職能治療學系,碩士班(日間),1,1,0,3,1,2,12.90
112,公立,一般大學,0003,國立臺灣大學,09161129,藥學系,碩士班(日間),0,0,0,1,1,0,2.04
112,公立,一般大學,0003,國立臺灣大學,09191122,公共衛生碩士學位學程,碩士班(日間),1,0,1,0,0,0,1.22
112,公立,一般大學,0003,國立臺灣大學,09191126,流行病學與預防醫學研究所,碩士班(日間),2,0,2,1,0,1,4.29
112,公立,一般大學,0003,國立臺灣大學,09191128,健康行為與社區科學研究所,碩士班(日間),1,0,1,2,0,2,9.09
112,公立,一般大學,0003,國立臺灣大學,09231144,社會工作學系,碩士班(日間),0,0,0,4,2,2,6.45
112,公立,一般大學,0003,國立臺灣大學,10152145,運動設施與健康管理碩士學位學程,碩士班(日間),0,0,0,3,0,3,7.69
112,公立,一般大學,0003,國立臺灣大學,02152003,戲劇學系,學士班(日間),10,2,8,4,4,0,8.48
112,公立,一般大學,0003,國立臺灣大學,02221012,歷史學系,學士班(日間),14,9,5,9,5,4,8.91
112,公立,一般大學,0003,國立臺灣大學,02231014,哲學系,學士班(日間),9,6,3,8,5,3,8.85
112,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系,學士班(日間),19,4,15,19,5,14,14.90
112,公立,一般大學,0003,國立臺灣大學,03111015,經濟學系,學士班(日間),19,3,16,6,6,0,3.83
112,公立,一般大學,0003,國立臺灣大學,03142021,地理環境資源學系,學士班(日間),1,1,0,6,4,2,4.58
112,公立,一般大學,0003,國立臺灣大學,04121032,財務金融學系,學士班(日間),15,5,10,5,2,3,3.80
112,公立,一般大學,0003,國立臺灣大學,04211035,法律學系,學士班(日間),39,19,20,21,12,9,7.34
112,公立,一般大學,0003,國立臺灣大學,05111041,昆蟲學系,學士班(日間),3,3,0,3,3,0,4.69
112,公立,一般大學,0003,國立臺灣大學,05121151,生化科技學系,學士班(日間),20,7,13,2,1,1,10.23
112,公立,一般大學,0003,國立臺灣大學,07112078,材料科學與工程學系,碩士班(日間),3,3,0,0,0,0,1.82
112,公立,一般大學,0003,國立臺灣大學,07141064,電機工程學系,碩士班(日間),7,6,1,2,2,0,3.96
112,公立,一般大學,0003,國立臺灣大學,07141065,電子工程學研究所,碩士班(日間),2,1,1,0,0,0,0.44
112,公立,一般大學,0003,國立臺灣大學,07141066,光電工程學研究所,碩士班(日間),1,1,0,1,1,0,0.67
112,公立,一般大學,0003,國立臺灣大學,07141068,電信工程學研究所,碩士班(日間),4,3,1,2,2,0,1.57
112,公立,一般大學,0003,國立臺灣大學,07193083,醫學工程學系,碩士班(日間),3,1,2,1,0,1,3.23
112,公立,一般大學,0003,國立臺灣大學,07313086,建築與城鄉研究所,碩士班(日間),0,0,0,8,3,5,5.67
112,公立,一般大學,0003,國立臺灣大學,08111087,農藝學系,碩士班(日間),2,1,1,0,0,0,2.86
112,公立,一般大學,0003,國立臺灣大學,08112089,動物科學技術學系,碩士班(日間),2,0,2,1,0,1,5.00
112,公立,一般大學,0003,國立臺灣大學,08191100,農業化學系,碩士班(日間),2,1,1,0,0,0,3.39
112,公立,一般大學,0003,國立臺灣大學,08194094,植物病理與微生物學系,碩士班(日間),2,1,1,1,0,1,6.00
112,公立,一般大學,0003,國立臺灣大學,08194095,植物醫學碩士學位學程,碩士班(日間),0,0,0,1,1,0,3.03
112,公立,一般大學,0003,國立臺灣大學,08211102,森林環境暨資源學系,碩士班(日間),2,1,1,0,0,0,1.63
112,公立,一般大學,0003,國立臺灣大學,08411105,臨床動物醫學研究所,碩士班(日間),2,2,0,1,0,1,8.33
112,公立,一般大學,0003,國立臺灣大學,08411106,分子暨比較病理生物學研究所,碩士班(日間),1,0,1,0,0,0,5.00
112,公立,一般大學,0003,國立臺灣大學,09121110,免疫學研究所,碩士班(日間),0,0,0,1,1,0,4.00
112,公立,一般大學,0003,國立臺灣大學,09141136,醫學檢驗暨生物技術學系,碩士班(日間),3,1,2,4,1,3,13.46
112,公立,一般大學,0003,國立臺灣大學,09151132,物理治療學系,碩士班(日間),4,2,2,4,1,3,22.22
112,公立,一般大學,0003,國立臺灣大學,09191127,健康政策與管理研究所,碩士班(日間),0,0,0,1,0,1,2.13
112,公立,一般大學,0003,國立臺灣大學,09191157,食品安全與健康研究所,碩士班(日間),0,0,0,1,0,1,3.03
112,公立,一般大學,0003,國立臺灣大學,09191162,環境與職業健康科學研究所,碩士班(日間),1,0,1,0,0,0,1.27
112,公立,一般大學,0004,國立臺灣師範大學,01113018,特殊教育學系,學士班(日間),4,1,3,16,4,12,11.76
112,公立,一般大學,0004,國立臺灣師範大學,01116079,學習科學學士學位學程,學士班(日間),1,0,1,0,0,0,1.43
112,公立,一般大學,0004,國立臺灣師範大學,01131017,健康促進與衛生教育學系,學士班(日間),5,1,4,17,8,9,12.64
112,公立,一般大學,0004,國立臺灣師範大學,01141010,工業教育學系,學士班(日間),1,0,1,0,0,0,0.83
112,公立,一般大學,0004,國立臺灣師範大學,01141087,體育與運動科學系,學士班(日間),3,1,2,19,11,8,8.70
112,公立,一般大學,0004,國立臺灣師範大學,01141090,幼兒與家庭科學學系,學士班(日間),44,4,40,21,4,17,20.57
112,公立,一般大學,0004,國立臺灣師範大學,02112037,設計學系,學士班(日間),11,3,8,5,1,4,9.64
112,公立,一般大學,0004,國立臺灣師範大學,02131023,美術學系,學士班(日間),7,3,4,10,1,9,8.46
112,公立,一般大學,0004,國立臺灣師範大學,02311033,英語學系,學士班(日間),25,8,17,8,4,4,9.76
112,公立,一般大學,0004,國立臺灣師範大學,02313005,華語文教學系,學士班(日間),87,12,75,3,0,3,21.95
112,公立,一般大學,0004,國立臺灣師範大學,03131003,教育心理與輔導學系,學士班(日間),15,2,13,7,1,6,11.58
112,公立,一般大學,0004,國立臺灣師範大學,03142041,地理學系,學士班(日間),12,10,2,19,11,8,9.20
112,公立,一般大學,0004,國立臺灣師範大學,03214050,圖文傳播學系,學士班(日間),18,3,15,4,1,3,11.11
112,公立,一般大學,0004,國立臺灣師範大學,04131051,企業管理學系,學士班(日間),22,5,17,2,1,1,9.76
112,公立,一般大學,0004,國立臺灣師範大學,05191083,營養科學學士學位學程,學士班(日間),11,4,7,0,0,0,7.64
112,公立,一般大學,0004,國立臺灣師範大學,05311059,化學系,學士班(日間),5,1,4,2,1,1,2.18
112,公立,一般大學,0004,國立臺灣師範大學,05411062,數學系,學士班(日間),8,4,4,10,6,4,4.57
112,公立,一般大學,0004,國立臺灣師範大學,07161081,車輛與能源工程學士學位學程,學士班(日間),1,1,0,0,0,0,1.00
