學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,日間/進修,學制班別,當學年度總量內核定新生招生名額(A),當學年度新生保留入學資格人數(B),當學年度總量內新生招生核定名額之實際註冊人數(C),當學年度各學系境外(新生)學生實際註冊人數 (E),當學年度新生註冊率(%)D=〔(C+E)/(A-B+E)〕＊100％,當學年度系所招生特色說明,當學年度招生特色說明資訊網
114,公立,一般大學,0001,國立政治大學,02323002,華語文教學碩士學位學程,日間,碩士班,15,0,15,2,100.00,"華語文教學碩士學位學程以「學程」的概念命名,主要是因為華語文教學的學門,是涵蓋中文、外文、教育、國際學術合作四個領域,讓學生在學習知識時組合更有彈性,也讓所學更能符合社會的期待。在學制上,等同一般的研究所碩士班,畢業後授予碩士學位（ＭＡ）。發展目標是以有志在國內或赴海外教授華語文之本國人及到台灣來學習教授華語文之外國人為培育對象,培養具有華語教學能力與跨文化溝通的國際華語人才。在課程架構上,規劃有完整的教學理論及實作課程,可協助學習者瞭解真實的教學環境。",https://tcsl.nccu.edu.tw/
114,公立,一般大學,0001,國立政治大學,02399018,語言學研究所,日間,碩士班,10,0,7,0,70.00,"1.理論與應用發展並重。2.有豐富的語言資源提供語言共同性和多樣性的研究。3.教師與學生學術研究風氣甚佳。4.有4個專業工作室/實驗室,提供優良研究環境。",https://ling.nccu.edu.tw
114,公立,一般大學,0001,國立政治大學,03111024,經濟學系,日間,學士班(含四技),80,0,78,6,97.67,"本系的發展目標是兼顧經濟的理論與生活應用,以培育優秀的經濟專業人才,因應學生畢業後深造或就業之所需。在課程架構上,無論是經濟基礎課程或應用分析課程,皆以此目標作規劃。為提高國際競爭力,規劃一系列英語模組課程,及國外交換學生計畫。並為鼓勵學士班優秀學生繼續就讀碩士班,訂定「五年一貫修讀學、碩士學位鼓勵辦法」。目前本系大學部課程是以基本經濟概念的介紹,配合案例的分析,以達到通材教育、實用又不失嚴謹為目的。碩士班課程則朝向理論建構與實證分析兩者並重來規劃,除理論基礎課程外,並開設多門經濟應用課程,以培養學生獨立思考及應用分析的能力。博士班則以研究創造能力之培養為主,著重於經濟理論的研析。",https://econo.nccu.edu.tw
114,公立,一般大學,0001,國立政治大學,03111024,經濟學系,日間,碩士班,45,0,45,0,100.00,"本系的發展目標是兼顧經濟的理論與生活應用,以培育優秀的經濟專業人才,因應學生畢業後深造或就業之所需。在課程架構上,無論是經濟基礎課程或應用分析課程,皆以此目標作規劃。為提高國際競爭力,規劃一系列英語模組課程,及國外交換學生計畫。並為鼓勵學士班優秀學生繼續就讀碩士班,訂定「五年一貫修讀學、碩士學位鼓勵辦法」。目前本系大學部課程是以基本經濟概念的介紹,配合案例的分析,以達到通材教育、實用又不失嚴謹為目的。碩士班課程則朝向理論建構與實證分析兩者並重來規劃,除理論基礎課程外,並開設多門經濟應用課程,以培養學生獨立思考及應用分析的能力。博士班則以研究創造能力之培養為主,著重於經濟理論的研析。",https://econo.nccu.edu.tw
114,公立,一般大學,0001,國立政治大學,03111024,經濟學系,日間,博士班,3,0,2,0,66.67,"本系的發展目標是兼顧經濟的理論與生活應用,以培育優秀的經濟專業人才,因應學生畢業後深造或就業之所需。在課程架構上,無論是經濟基礎課程或應用分析課程,皆以此目標作規劃。為提高國際競爭力,規劃一系列英語模組課程,及國外交換學生計畫。並為鼓勵學士班優秀學生繼續就讀碩士班,訂定「五年一貫修讀學、碩士學位鼓勵辦法」。目前本系大學部課程是以基本經濟概念的介紹,配合案例的分析,以達到通材教育、實用又不失嚴謹為目的。碩士班課程則朝向理論建構與實證分析兩者並重來規劃,除理論基礎課程外,並開設多門經濟應用課程,以培養學生獨立思考及應用分析的能力。博士班則以研究創造能力之培養為主,著重於經濟理論的研析。",https://econo.nccu.edu.tw
114,公立,一般大學,0001,國立政治大學,03111025,應用經濟與社會發展英語碩士學位學程,日間,碩士班,7,0,7,21,100.00,"(一)以多元領域培養本土人才:以「應用經濟」為核心內容的碩士學位學程將為國家培養產業與政策分析的人才。學程內容分為五大區塊,包括「社會安全與福利」、「經濟政策分析與評估」、「公共財政與金融市場」、「土地經濟與環境」、「區域發展」,都是符合當前社會需求的專業領域。(二)全英文的語言環境:國際學術圈的溝通語言長久以來以英文為主,而為了提高台灣學術圈在世界的能見度,不論是教育部的政策宣示,還是各種校院系層級的評鑑,都強調學校發展與國際接軌的重要性,重點在打造英文環境,讓學生與外國學者或學生交流時溝通無礙。(三)科際整合理解前沿議題:本校社會科學院規劃以「應用經濟」為主軸,結合院內十個系所以及既有的亞太研究英語碩士學位學程和博士學位學程,共同建構出此一科際整合的學程,優勢在於結合院內規模最大的經濟系,以及相關社會科學系所,再搭配亞太學程提供的東亞區域研究觀點,不論是理論或實務都提供相當完整的涵蓋。",https://imes.nccu.edu.tw/
114,公立,一般大學,0001,國立政治大學,03121026,政治學系,日間,學士班(含四技),44,0,44,1,100.00,"1.在政治哲學領域,是全國相關系所師資最齊全者,主要從事理論建構的工作,特別是在政治思想方法論和國際政治理論兩方面。2.在計量政治學的發展,長期與本校選舉研究中心合作,在教學與研究實作上提供最豐富的學習資源。3.在區域與前瞻性議題的發展上,近年更結合本校中國大陸研究中心資源,在兩岸與東亞政治的比較研究上,以及在環境、性別、宗教等前沿議題方面,已經發展出不錯的能量。",https://politics.nccu.edu.tw/
114,公立,一般大學,0001,國立政治大學,03121026,政治學系,日間,碩士班,17,0,17,0,100.00,"1.在政治哲學領域,是全國相關系所師資最齊全者,主要從事理論建構的工作,特別是在政治思想方法論和國際政治理論兩方面。2.在計量政治學的發展,長期與本校選舉研究中心合作,在教學與研究實作上提供最豐富的學習資源。3.在區域與前瞻性議題的發展上,近年更結合本校中國大陸研究中心資源,在兩岸與東亞政治的比較研究上,以及在環境、性別、宗教等前沿議題方面,已經發展出不錯的能量。",https://politics.nccu.edu.tw/
114,公立,一般大學,0001,國立政治大學,03121026,政治學系,日間,博士班,3,0,2,0,66.67,"1.在政治哲學領域,是全國相關系所師資最齊全者,主要從事理論建構的工作,特別是在政治思想方法論和國際政治理論兩方面。2.在計量政治學的發展,長期與本校選舉研究中心合作,在教學與研究實作上提供最豐富的學習資源。3.在區域與前瞻性議題的發展上,近年更結合本校中國大陸研究中心資源,在兩岸與東亞政治的比較研究上,以及在環境、性別、宗教等前沿議題方面,已經發展出不錯的能量。",https://politics.nccu.edu.tw/
114,公立,一般大學,0001,國立政治大學,03121029,國際事務學院國家安全與大陸研究碩士在職專班,在職,碩士班,29,0,29,0,100.00,"2003年,國際事務學院考量專業領域之人力需求與因應學術領域之發展趨勢,成立國家安全與大陸研究碩士在職專班,為有志研習國家安全與中國大陸研究之菁英人士,提供最專業之進修途逕。本專班之重點著重國家綜合安全與中國大陸研究兩大領域,集結國內一流師資,提供在職生最新、最完整的理論架構與實務經驗,讓學生能清楚掌握國家安全、兩岸關係與國際動態,並提昇自身在職場上的專業知識與技能。在師資方面,專班廣邀本院外交學系、東亞研究所、俄羅斯研究所、日本研究學位學程及本校相關系所專任師資外,亦延聘政府相關部門之首長及校外優秀專業人士授課、教學演講座談等。由校內外專業師資提供完善專業之課程。在全球化的趨勢下,本專班活動安排海外移地見學,每年利用暑期前往全球具潛力之國家知名大學、智庫參訪,並聘請教授講授相關課程,進一步深化專班同學的國際觀。",https://nsmc.nccu.edu.tw/
114,公立,一般大學,0001,國立政治大學,03122045,外交學系,日間,學士班(含四技),53,0,53,7,100.00,"外交系為培育外交與國際事務專業人才的國內外知名系所。十餘位專任教師傳授國際關係、國際談判與國際公私法等專業知識；並著重促進英語、第二外語與區域研究的結合；同時強化跨文化溝通與國際貿易營銷的新知,以構建擁有國關、區研與國際經貿整合識能的全球化人才,即最具國際觀、國際競爭力與國際移動力的國際事務專才。1.全球化學習環境：除臺灣學生,每年有來自世界各地外籍生選擇就讀本系。透過老師授課及課程討論激盪與生活文化交流營造全球化學習環境。本系隸屬國際事務學院,國際化程度高,提供學生國際學習的機會；本院與境外（包括大陸地區）大學學院簽有院級的學術交流備忘錄,學生不僅可以以交換生資格至這些學院深造學習,另本院也提供雙聯學位學程供學生取得雙學位之管道。校院級交換生計畫協助多名學生出國短期進修。2.區域研究見長,深化國際經濟政治：東南亞、東北亞、拉美、中東、美國、西歐、澳洲及印度等外交政策與亞洲經濟整合課程。",https://diplomacy.nccu.edu.tw
114,公立,一般大學,0001,國立政治大學,03122045,外交學系,日間,碩士班,22,0,22,3,100.00,"外交系為培育外交與國際事務專業人才的國內外知名系所。十餘位專任教師傳授國際關係、國際談判與國際公私法等專業知識；並著重促進英語、第二外語與區域研究的結合；同時強化跨文化溝通與國際貿易營銷的新知,以構建擁有國關、區研與國際經貿整合識能的全球化人才,即最具國際觀、國際競爭力與國際移動力的國際事務專才。1.全球化學習環境：除臺灣學生,每年有來自世界各地外籍生選擇就讀本系。透過老師授課及課程討論激盪與生活文化交流營造全球化學習環境。本系隸屬國際事務學院,國際化程度高,提供學生國際學習的機會；本院與境外（包括大陸地區）大學學院簽有院級的學術交流備忘錄,學生不僅可以以交換生資格至這些學院深造學習,另本院也提供雙聯學位學程供學生取得雙學位之管道。校院級交換生計畫協助多名學生出國短期進修。2.區域研究見長,深化國際經濟政治：東南亞、東北亞、拉美、中東、美國、西歐、澳洲及印度等外交政策與亞洲經濟整合課程。",https://diplomacy.nccu.edu.tw
